CADD_Score,Fathmm_XF_Score,EncodetotalRNA-max,PhyloP,DP_AL,mRNA_expression,RNAplfold_MeanDiff,GerpN,priPhCons,RNAsnp_pValue,EncodeH3K79me2-sum,3mer_AAC,Fathmm-MKL_Score,3mer_TTC,EncodeH3K27me3-max,bStatistic,DP_DL,Roulette-MR,EncodeH3K36me3-sum,GC,DP_DG,DP_AG,2mer_AA,3mer_TGG,Sngl1000bp,EncodeH3K9me3-sum,2mer_AC,2mer_CT,3mer_GGA,EncodeDNase-sum,3mer_GGC,EncodeH2AFZ-sum,3mer_TTA,EncodeH3K4me1-sum,GerpS,3mer_GCA,3mer_GAT,2mer_AG,3mer_CTT,3mer_CAG,EncodeH3K27ac-max,EncodeH3K4me2-sum,EncodeH4K20me1-max,2mer_GA,3mer_TGT,2mer_TT,DS_AG,2mer_CC,CpG,3mer_GGG,Label
0.19450992639600764,0.10370519878293075,0.001316355039759295,0.3725792465555448,0.41000000000000003,0.5699066757418264,0.16617117206823717,0.9541284403669724,0.9498997995991982,0.5536740247958875,0.05814894765245549,0.22222221859259259,0.2353697550739099,0.09090909414876033,0.024247672656419143,0.8088531187122737,0.07,0.003322259293889858,0.3597236048486268,0.3497267759562842,0.0,0.8200000000000001,0.3181818175681818,0.1428571488571429,0.3876651982378855,0.09651236525047557,0.35714286168877557,0.27777778022222227,0.2499999969375,0.0239154616240267,0.20000000784000002,0.04496222808774005,0.0,0.06714338781575037,0.42438271604938266,0.2857142837142857,0.18181817938842976,0.5454545450454547,0.0,0.444444448074074,0.033393393393393395,0.012836568566061362,0.1842105263157895,0.4545454549545455,0.25,0.11428571299265307,0.0,0.16666666483333337,0.06103286384976526,0.10000000392000001,0
0.1898225716067054,0.03977878807756545,0.00021491510853212983,0.44166104634357833,0.4898608017817372,0.6558295247672694,0.21401386340817197,0.9816513761467889,0.7545090180360721,0.37022477572825324,0.05221262817053428,0.22222221859259259,0.9610751648442081,0.09090909414876033,0.01991773111063001,0.8068410462776661,0.497271714922049,0.03844328611501121,0.06464835743983136,0.32604735883424407,0.5078285077951002,0.48628619153674835,0.4318181824318182,0.1428571488571429,0.3832599118942731,0.0589727330374128,0.42857143261224495,0.1111111098888889,0.12500000459375002,0.007786429365962182,0.0,0.06671520888322563,0.0,0.19316493313521543,0.7402263374485596,0.2857142837142857,0.09090909414876033,0.5,0.10000000392000001,0.444444448074074,0.0554954954954955,0.029091003965769146,0.055744199207696674,0.31818181981818183,0.0,0.057142856496326534,0.019671492204899776,0.27777778022222227,0.06103286384976526,0.0,0
0.22636430960746637,0.08355392292903961,0.0002955082742316785,0.38076886019847767,0.13,0.7354568439135222,0.3212161555874156,0.9051987767584098,0.7735470941883766,0.8545509525249472,0.014807069616837561,0.0,0.2082746134776213,0.18181817938842976,0.025546655120155883,0.8078470824949698,0.38,0.04935928093779217,0.1259588920770627,0.19307832422586524,0.06,0.06,0.29545454504545454,0.1428571488571429,0.2643171806167401,0.08319594166138236,0.1428571418469388,0.05555555494444445,0.12500000459375002,0.012235817575083428,0.0,0.11468098662055155,0.444444448074074,0.20403046062407132,0.7147119341563786,0.1428571488571429,0.2727272735371901,0.1818181801818182,0.10000000392000001,0.0,0.026066066066066068,0.050537466082237525,0.039898132427843805,0.2727272747727273,0.5,0.5428571423722449,0.0,0.0,0.0,0.0,0
0.13300546894158716,0.004029649663691272,0.01695142918547174,0.14538972926100777,0.5700000000000001,0.5461409755635738,0.0002540222160367032,0.9892966360856268,0.11122244488977955,0.9997984074186071,0.03126686454398274,0.11111111474074072,0.12102290845874525,0.0,0.025546655120155883,0.7837022132796782,0.67,0.028476508233341635,0.33776424430520585,0.7723132969034608,0.45,0.32999999999999996,0.11363636486363637,0.2857142837142857,0.43171806167400884,0.03944197844007609,0.1428571418469388,0.27777778022222227,0.37500000153125,0.015572858731924363,0.80000001176,0.04396104487121143,0.0,0.05590638930163447,0.09259259259259267,0.2857142837142857,0.18181817938842976,0.7272727297272729,0.0,0.5555555519259259,0.021141141141141143,0.007827175954915465,0.034521788341822304,0.6363636351363636,0.16666666394444446,0.028571428248163267,0.0,0.5555555549444445,0.1267605633802817,0.19999999804,0
0.1442397553884443,0.004685615674560124,0.074521813883516,0.3034974467675113,0.73,0.5337570512744989,0.12387068375234685,0.9999999999999999,0.9899799599198396,0.6502368712831368,0.034032649757150576,0.22222221859259259,0.5616532768251159,0.0,0.04178393591686513,0.3450704225352113,0.48,0.04366397929112384,0.17801721613866603,0.4098360655737705,0.6,0.78,0.2727272725227273,0.2857142837142857,0.3964757709251101,0.06645529486366518,0.5000000035357143,0.16666666483333337,0.37500000153125,0.028921023359288103,0.20000000784000002,0.11486301993264766,0.11111111474074072,0.08014487369985142,0.25102880658436216,0.2857142837142857,0.2727272735371901,0.31818181981818183,0.0,0.11111111474074072,0.028348348348348353,0.010462325193070339,0.02857951329937748,0.5454545450454547,0.33333333605555554,0.2571428570620408,0.0,0.05555555494444445,0.06103286384976526,0.10000000392000001,0
0.3583841650102219,0.013279779595420345,0.017881667969067414,0.4101551209172367,0.64,0.5827573982694846,0.09011422203787728,0.9234795494754418,0.7394194442568746,0.8765245438967846,0.0527040898154332,0.22222221859259259,0.9719173361587442,0.09090909414876033,0.04072089563404166,0.6694407130461856,0.42,0.046178704458256344,0.1888618637311944,0.4196373864947327,0.49,0.18,0.20454545495454546,0.4285714325714286,0.37504560012277444,0.0875628903625697,0.35714286168877557,0.2222222197777778,0.12500000459375002,0.02426326859782652,0.0,0.06287306887840086,0.3333333333333333,0.08675421028830234,0.8015862934877894,0.0,0.4545454529256199,0.36363636486363643,0.0,0.3333333333333333,0.033826237666237664,0.027714154935300713,0.07752346539037243,0.36363636486363643,0.25,0.17142857231755104,0.0,0.1111111098888889,0.10415242262637313,0.10000000392000001,0
0.7627058620228214,0.31183816813922627,0.003465506125080593,0.9813084112149533,0.9299999999999999,0.618795140078917,0.23210842068994336,0.9999999999999999,0.8827655310621242,0.9080737828847899,0.034774689692390726,0.444444448074074,0.9956898768683201,0.0,0.08941329292054559,0.37525150905432597,0.13,0.07641196375946671,0.04913040932248053,0.6502732240437159,0.24,0.29000000000000004,0.3181818175681818,0.1428571488571429,0.5198237885462555,0.13024730500951173,0.42857143261224495,0.2222222197777778,0.5000000061250001,0.013904338153503896,0.20000000784000002,0.15372713206516792,0.11111111474074072,0.09695393759286776,0.9547325102880657,0.5714285814285716,0.18181817938842976,0.7272727297272729,0.0,0.7777777705185185,0.008528528528528529,0.02937800041744938,0.026881720430107527,0.5454545450454547,0.08333333605555555,0.028571428248163267,0.0,0.1111111098888889,0.06103286384976526,0.10000000392000001,1
0.2247901706474662,0.01605905712454776,0.004701267999140339,0.5001445225936988,0.52,0.643567251193288,0.1585966703264366,0.863914373088685,0.9699398797595189,0.9894163894768673,0.02374527792768484,0.11111111474074072,0.6021931223190314,0.09090909414876033,0.015371292487551418,0.9054325955734407,0.8,0.023255815057229005,0.2652105170697429,0.43351548269581064,0.08999999999999997,0.94,0.3409090923409091,0.1428571488571429,0.33920704845814975,0.09308814204185162,0.42857143261224495,0.1111111098888889,0.0,0.02558398220244717,0.20000000784000002,0.06753435878765814,0.11111111474074072,0.04030460624071322,0.8353909465020575,0.1428571488571429,0.18181817938842976,0.5,0.10000000392000001,0.22222221859259259,0.039879879879879884,0.018289501147985804,0.08319185059422751,0.5,0.25,0.11428571299265307,0.0,0.1111111098888889,0.1267605633802817,0.0,0
0.4269880357722673,0.9739682411532891,0.09966688158177521,0.8582715097793621,0.9,0.5793141367638248,0.02319458979647951,0.9999999999999999,0.9969939879759518,0.89365991331519,0.10000674581759311,0.11111111474074072,0.9680598273893408,0.09090909414876033,0.02641264342931371,0.6694407130461856,0.65,0.20550546775061548,0.39614686420331435,0.6630236794171221,0.64,0.15999999999999998,0.0909090900909091,0.5714285814285716,0.3744493392070485,0.0787571337983513,0.42857143261224495,0.3888888901111111,0.6249999984687501,0.07007786429365964,0.20000000784000002,0.10039137162100664,0.11111111474074072,0.25018573551263,1.0,0.4285714325714286,0.0,0.36363636486363643,0.30000000196,0.3333333333333333,0.030750750750750754,0.020768106867042366,0.16100735710243352,0.36363636486363643,0.0,0.20000000056571426,0.0,0.3888888901111111,0.1267605633802817,0.19999999804,1
0.19856338836795512,0.0034867116423875143,0.0011551687083601978,0.44840543404952304,0.7,0.5058021279907083,0.35730558209324986,0.9740061162079511,0.9198396793587174,0.4110472734603367,0.006745817593092284,0.444444448074074,0.9663728102208552,0.18181817938842976,0.05022732193115394,0.960764587525151,0.47,0.03322259293889858,0.1715172454178134,0.2641165755919854,0.51,0.47,0.5227272725227273,0.1428571488571429,0.3876651982378855,0.10196575776791376,0.6428571453826532,0.05555555494444445,0.12500000459375002,0.0050055617352614025,0.0,0.0349503959224538,0.3333333333333333,0.05460624071322437,0.7340534979423867,0.1428571488571429,0.18181817938842976,0.1818181801818182,0.0,0.11111111474074072,0.017777777777777774,0.010958046336881652,0.05121675155631014,0.2727272747727273,0.25,0.14285714406938776,0.0,0.1111111098888889,0.06103286384976526,0.0,0
0.36371402573652223,0.6656046745147112,0.00961745110681281,0.8074959051931785,0.10999999999999999,0.7118359384742825,0.49046312902996236,0.9480122324159022,0.9909819639278556,0.43543997580889027,0.04833378305450621,0.3333333333333333,0.9558186662277679,0.18181817938842976,0.025546655120155883,0.8923541247484911,0.10999999999999999,0.04935928093779217,0.28260233062013235,0.360655737704918,0.66,0.41000000000000003,0.20454545495454546,0.1428571488571429,0.6784140969162996,0.12124286620164869,0.5000000035357143,0.44444444505555564,0.12500000459375002,0.11234705228031147,0.20000000784000002,0.08801310639847092,0.11111111474074072,0.21628900445765228,0.9825102880658436,0.0,0.18181817938842976,0.1818181801818182,0.10000000392000001,0.22222221859259259,0.019699699699699695,0.03462220830724275,0.12761743067345785,0.1818181801818182,0.25,0.39999999830285715,0.0,0.1111111098888889,0.06103286384976526,0.10000000392000001,1
0.23892303607110726,0.31314744952050155,0.011900924134966687,0.4091916369592446,0.51,0.45721165118919316,0.21877787430854823,0.764525993883792,0.9158316633266532,0.8392299163390787,0.05578791149487319,0.22222221859259259,0.942055074938537,0.3636363676859504,0.02186620480623512,0.210261569416499,0.52,0.046178704458256344,0.11606254025882766,0.27686703096539156,0.5,0.41000000000000003,0.29545454504545454,0.4285714325714286,0.2378854625550661,0.07190868738110336,0.1428571418469388,0.3333333351666667,0.37500000153125,0.005561735261401558,0.0,0.014835714935833258,0.22222221859259259,0.03714710252600298,0.7366255144032922,0.2857142837142857,0.3636363676859504,0.31818181981818183,0.30000000196,0.22222221859259259,0.01105105105105105,0.01335838029638906,0.09818902093944541,0.4545454549545455,0.08333333605555555,0.3714285700546939,0.0,0.0,0.06103286384976526,0.0,0
0.2805318553646793,0.12502611249312498,0.0002955082742316785,0.5771268908372675,0.54,0.5716475179822703,0.07303903243468571,0.9999999999999999,0.12324649298597193,0.2838423546013507,0.03241365353480843,0.3333333333333333,0.7673356444096983,0.0,0.09201125784801907,0.9104627766599598,0.61,0.07641196375946671,0.025882766293845522,0.43351548269581064,0.7,0.32,0.6590909099090909,0.0,0.3832599118942731,0.2414711477488903,0.35714286168877557,0.1111111098888889,0.37500000153125,0.019466073414905454,0.0,0.16510421407117504,0.0,0.07429420505200594,0.9557613168724279,0.4285714325714286,0.0,0.7272727297272729,0.0,0.444444448074074,0.012732732732732734,0.02585577123773742,0.01754385964912281,0.4545454549545455,0.16666666394444446,0.0,0.0,0.16666666483333337,0.0,0.0,0
0.3583841650102219,0.00768085739803513,0.017881667969067414,0.5137296464013874,0.02999999999999997,0.5686821297869825,0.20368192712402988,0.9234795494754418,0.7394194442568746,0.6702953331317407,0.0527040898154332,0.22222221859259259,0.9779041897688582,0.18181817938842976,0.04072089563404166,0.6694407130461856,0.54,0.046178704458256344,0.1888618637311944,0.4196373864947327,0.49,0.49,0.36363636486363643,0.2857142837142857,0.37504560012277444,0.0875628903625697,0.35714286168877557,0.3333333351666667,0.2499999969375,0.02426326859782652,0.0,0.06287306887840086,0.11111111474074072,0.08675421028830234,0.8015862934877894,0.1428571488571429,0.09090909414876033,0.1818181801818182,0.19999999804,0.11111111474074072,0.033826237666237664,0.027714154935300713,0.07752346539037243,0.4090909099090909,0.16666666394444446,0.48571428587591836,0.0,0.1111111098888889,0.10415242262637313,0.0,0
0.22018214553055476,0.3385551591726755,0.0001880507199656136,0.4391559880527989,0.16999999999999998,0.5450061301827573,0.37913352815701856,0.9051987767584098,0.4328657314629258,0.15048886200987804,0.01119805720453319,0.22222221859259259,0.2848384475327374,0.3636363676859504,0.019701234033340554,0.9285714285714286,0.27,0.008068343999446797,0.09211219769280318,0.2641165755919854,0.18,0.49,0.29545454504545454,0.1428571488571429,0.33920704845814975,0.06277742549143943,0.35714286168877557,0.44444444505555564,0.12500000459375002,0.008898776418242493,0.0,0.03258396286520433,0.22222221859259259,0.11097696879643389,0.7813786008230452,0.0,0.0,0.13636363513636365,0.40000000588,0.11111111474074072,0.03423423423423423,0.01596743894802755,0.008205998868138088,0.13636363513636365,0.4166666639444445,0.48571428587591836,0.0,0.2222222197777778,0.0,0.0,0
0.15095563488071545,0.011875003153682744,0.0001880507199656136,0.32440504865593983,0.32,0.4643590602530587,0.6597695929912061,0.8073394495412843,0.004008016032064128,0.06632395927829857,0.049008364813815444,0.0,0.009371174637137006,0.4545454529256199,0.01255683048278848,0.9285714285714286,0.08000000000000002,0.028476508233341635,0.10481934766059611,0.4098360655737705,0.54,0.27,0.11363636486363637,0.7142857162857144,0.5550660792951543,0.047431832593532015,0.35714286168877557,0.2222222197777778,0.37500000153125,0.20634037819799783,0.20000000784000002,0.030672613088195144,0.3333333333333333,0.08079494799405647,0.5020576131687242,0.1428571488571429,0.09090909414876033,0.1818181801818182,0.19999999804,0.0,0.04,0.02314235024003339,0.06593095642331637,0.22727272972727275,0.16666666394444446,0.3714285700546939,0.0,0.16666666483333337,0.1267605633802817,0.5,0
0.22458568691001518,0.018803013406936082,0.04378895336342145,0.3999421909625204,0.52,0.5927503369026375,0.5655489474606404,0.9999999999999999,0.9949899799599198,0.3156939824614454,0.197584997301673,0.444444448074074,0.8853651260633866,0.18181817938842976,0.010824853864472829,0.8088531187122737,0.02999999999999997,0.008068343999446797,0.33044445745739887,0.517304189435337,0.73,0.28,0.20454545495454546,0.5714285814285716,0.3876651982378855,0.0693722257450856,0.5000000035357143,0.3888888901111111,0.37500000153125,0.03837597330367075,0.39999999608,0.03231091289706016,0.0,0.21944650817236255,0.6853909465020576,0.1428571488571429,0.2727272735371901,0.31818181981818183,0.19999999804,0.22222221859259259,0.036276276276276276,0.049546023794614896,0.2606112054329372,0.4090909099090909,0.08333333605555555,0.14285714406938776,0.0,0.3333333351666667,0.06103286384976526,0.10000000392000001,0
0.21143963658346054,0.6823297894349104,0.3846980442725123,0.4356874458040273,0.55,0.549865642071745,0.39909960367965736,0.9999999999999999,0.8837675350701402,0.1321439371031146,0.008466001079330815,0.444444448074074,0.9531441268143149,0.18181817938842976,0.07793894782420438,0.8672032193158954,0.55,0.003322259293889858,0.0187386543303859,0.44626593806921677,0.39,0.45,0.3409090923409091,0.4285714325714286,0.4008810572687225,0.14686112872542803,0.5000000035357143,0.6666666648333334,0.12500000459375002,0.03337041156840935,0.20000000784000002,0.049877127514335116,0.11111111474074072,0.04290490341753343,0.5262345679012346,0.1428571488571429,0.09090909414876033,0.13636363513636365,0.5,0.0,0.012252252252252252,0.01341056146942183,0.12450481041312962,0.1818181801818182,0.08333333605555555,0.2857142853102041,0.0,0.5,0.06103286384976526,0.0,1
0.3191356910355643,0.4593729974114572,0.004244573393509564,0.5896521822911648,0.52,0.5764928894271206,0.03336574318394368,0.9541284403669724,0.9929859719438877,0.9894163894768673,0.053764166216945505,0.22222221859259259,0.9823171798010554,0.2727272735371901,0.03550552067547088,0.8108651911468814,0.33999999999999997,0.054579974113904806,0.2735843532236341,0.37340619307832423,0.58,0.39,0.29545454504545454,0.2857142837142857,0.3744493392070485,0.0806594800253646,0.35714286168877557,0.3888888901111111,0.37500000153125,0.008898776418242493,0.0,0.020114680986620552,0.22222221859259259,0.049498514115898964,0.9845679012345678,0.0,0.0,0.31818181981818183,0.19999999804,0.11111111474074072,0.03531531531531532,0.007905447714464619,0.05659309564233164,0.31818181981818183,0.33333333605555554,0.2571428570620408,0.0,0.16666666483333337,0.1267605633802817,0.10000000392000001,1
0.26624709933963464,0.06365393251623516,0.00505050505050505,0.6265536178822622,0.74,0.6547775208577606,0.318465152844899,0.9694189602446482,0.9989979959919839,0.12428182642878742,0.01919185105234755,0.22222221859259259,0.9774824354767365,0.09090909414876033,0.03615501190733925,0.9386317907444669,0.13,0.028476508233341635,0.21971072202377465,0.31329690346083794,0.63,0.45,0.5227272725227273,0.0,0.4361233480176212,0.054280279010779954,0.2857142836938776,0.27777778022222227,0.12500000459375002,0.01056729699666296,0.0,0.0294893965595704,0.22222221859259259,0.02451708766716196,0.8153292181069958,0.1428571488571429,0.0,0.4545454549545455,0.10000000392000001,0.22222221859259259,0.007087087087087086,0.012758296806512208,0.029711375212224115,0.2727272747727273,0.16666666394444446,0.11428571299265307,0.0,0.2222222197777778,0.0,0.0,0
0.17090136174256154,0.01388124996846317,0.009107027724049001,0.3460834377107621,0.99,0.4306856961959193,0.21643043675768275,0.7155963302752293,0.13827655310621242,0.915331115814938,0.03457231516459795,0.0,0.08853754127534383,0.18181817938842976,0.03420653821173414,0.540241448692153,0.64,0.07119127058335409,0.12197692803185571,0.5537340619307833,0.14,0.48,0.04545454504545455,0.2857142837142857,0.2246696035242291,0.07368421052631578,0.1428571418469388,1.0,0.12500000459375002,0.10400444938820914,0.20000000784000002,0.12269045235278056,0.22222221859259259,0.39923848439821696,0.6853909465020576,0.1428571488571429,0.09090909414876033,0.13636363513636365,0.30000000196,0.22222221859259259,0.25873873873873876,0.0531726153203924,0.11063950198075836,0.04545454504545455,0.16666666394444446,0.45714285762775514,0.0,0.8333333351666666,0.0,0.10000000392000001,0
